,,,,1,,
170,2015/7/29,,,,23.01,120.208
171,2015/7/29,,8,,23.013,120.22
172,2015/7/29,,,,23.008,120.214
173,2015/7/29,,,,22.999,120.207
174,2015/7/29,,,,23.006,120.206
175,2015/7/29,,,,23.008,120.219
176,2015/7/29,,,,23.015,120.208
177,2015/7/29,,,,22.999,120.207
178,2015/7/29,,,,23,120.208
179,2015/7/29,8,,,23.024,120.218
180,2015/7/29,,,,23.013,120.221
181,2015/7/29,,,,23.013,120.222
182,2015/7/29,,,,23.012,120.208
183,2015/7/29,,,,23.019,120.213
184,2015/7/30,,,,22.997,120.197
185,2015/7/30,,,,23.046,120.213
186,2015/7/30,,,,22.962,120.191
187,2015/7/30,,,,22.994,120.165
188,2015/7/30,,,,22.998,120.187
189,2015/7/30,,,,23.012,120.22
190,2015/7/30,,,,23.003,120.204
191,2015/7/30,,,,23.005,120.205
192,2015/7/30,,,,23.007,120.209
193,2015/7/30,8,,,23.012,120.229
194,2015/7/30,,,,23.03,120.205
195,2015/7/30,,,,23.01,120.206
196,2015/7/30,,
,,22.996,120.194
197,2015/7/30,,8,,23.017,120.219
198,2015/7/30,,8,,23.017,120.219
199,2015/7/30,,,,23.036,120.207
200,2015/7/30,,,,23.003,120.204
201,2015/7/31,,,,23.012,120.22
202,2015/7/31,,,,23.012,120.208
203,2015/7/31,,,,22.987,120.228
204,2015/7/31,,,,23.011,120.208
205,2015/7/31,,,,23.006,120.202
206,2015/7/31,,,,23.012,120.208
207,2015/7/31,,,,23.012,120.208
208,2015/7/31,,2,,23.008,120.189
209,2015/7/31,,,,23.01,120.206
210,2015/7/31,,,,23.012,120.22
211,2015/7/31,,,,23.011,120.215
212,2015/7/31,,,,22.941,120.187
213,2015/7/31,,,,23.029,120.453
214,2015/7/31,,,,23.025,120.206
215,2015/7/31,,,,23.014,120.221
216,2015/7/31,,,,22.987,120.188
217,2015/7/31,,,,23.013,120.22
218,2015/8/1,,,,23.019,120.208
219,2015/8/1,,,,23.005,120.205
220,2015/8/1,,,,23.011,120.209
221,2015/8/1,8,,,23.007,120.268
222,2015/8/1,,,,23.015,120.204
223,2015/8/1,
,2,,23.096,120.348
224,2015/8/1,,,,23.011,120.209
225,2015/8/1,,,,23.011,120.209
226,2015/8/1,,,,23.001,120.155
227,2015/8/1,,2,,23.008,120.189
228,2015/8/1,,,,23.013,120.219
229,2015/8/1,,,,23.026,120.207
230,2015/8/1,,,,22.989,120.227
231,2015/8/1,8,,,23.005,120.235
232,2015/8/1,,,,23.019,120.213
233,2015/8/1,,,,23.019,120.208
234,2015/8/1,,,,23.014,120.201
235,2015/8/2,,,,23.065,120.198
236,2015/8/2,,,,22.99,120.191
237,2015/8/2,,,,23.008,120.22
238,2015/8/2,,,,23.007,120.22
239,2015/8/2,,2,,22.963,120.292
240,2015/8/2,,,,23.065,120.295
241,2015/8/2,,8,,23.014,120.218
242,2015/8/2,,8,,23.018,120.219
243,2015/8/2,,2,,23.012,120.204
244,2015/8/2,,,,23.013,120.218
245,2015/8/2,,,,23,120.208
246,2015/8/2,,,,22.999,120.208
247,2015/8/2,,,,23.026,120.207
248,2015/8/2,,,,23.004,120.205
249,2015/8/2,,,,23.019,120.207
250,2015/8/2,,,,23.006,120.202
251,2015/8/2,,,,,23.052,120.174
252,2015/8/3,,,,23.013,120.218
253,2015/8/3,8,,7,23.019,120.275
254,2015/8/4,,,,23.002,120.203
255,2015/8/4,,,,22.993,120.197
256,2015/8/4,,,8,22.988,120.2
257,2015/8/4,,,,23.015,120.216
258,2015/8/4,,,8,22.988,120.2
259,2015/8/4,,,,23.012,120.209
260,2015/8/4,,,,22.999,120.208
261,2015/8/4,,/,,23.011,120.188
262,2015/8/4,,,,23.019,120.207
263,2015/8/4,,,,23.005,120.179
264,2015/8/4,,,,23.019,120.207
265,2015/8/4,,,,22.993,120.197
266,2015/8/4,,2,,23.011,120.211
267,2015/8/4,,,,23.002,120.204
268,2015/8/4,,2,,23.011,120.211
269,2015/8/4,,,,23.006,120.202
270,2015/8/4,,,,23.132,120.296
271,2015/8/4,,,,23.001,120.209
272,2015/8/4,,,,22.999,120.208
273,2015/8/4,,,,23.001,120.209
274,2015/8/4,,,,23.02,120.205
275,2015/8/4,,,,23.015,120.221
276,2015/8/4,,,,23.037,120.206
277,2015/8/4,,,,23.034,120.195
278,2015/8/4,,,,23.02,120.205
279,2015/8/4,,2,,23.002,120.209
280,2015/8/4,,,,23.003,120.21
281,2015/8/4,,,,23.002,120.194
282,2015/8/4,,,,23.003,120.21
283,2015/8/4,,/,,23.011,120.188
284,2015/8/4,,,,23.013,120.209
285,2015/8/4,,,,22.983,120.193
286,2015/8/4,,,,23.003,120.21
287,2015/8/4,,8,,23.014,120.218
288,2015/8/4,,,,23.007,120.226
289,2015/8/4,,,,23.013,120.202
290,2015/8/4,,2,,23.012,120.206
291,2015/8/4,,,,23.02,120.206
292,2015/8/4,,,,23.016,120.213
293,2015/8/4,,2,,23.01,120.196
294,2015/8/4,,,,23.013,120.202
295,2015/8/4,,,,22.999,120.155
296,2015/8/4,,,,23.002,120.203
297,2015/8/4,,8,,23.014,120.218
298,2015/8/4,,,,22.998,120.187
299,2015/8/4,,,,23.018,120.213
300,2015/8/5,,8,,23.014,120.218
301,2015/8/5,,,,23.005,120.202
302,2015/8/5,,,,23.009,120.223
303,2015/8/5,,,,23.014,120.209
304,2015/8/5,,8,,23.014,120.218
305,2015/8/5,,,,22.962,120.186
306,2015/8/5,8,,,23.019,120.231
307,2015/8/5,,,,23,120.206
308,2015/8/5,,,,23.013,120.209
309,2015/8/5,8,,,23.041,120.237
310,2015/8/5,,,,23.02,120.205
311,2015/8/5,,,,23.02,120.206
312,2015/8/5,,,,23.016,120.217
313,2015/8/5,,,,22.978,120.178
314,2015/8/5,,,,23.015,120.203
315,2015/8/5,,,,22.998,120.203
316,2015/8/5,,,,23.013,120.217
317,2015/8/5,,
,,22.996,120.194
318,2015/8/5,,,,22.989,120.176
319,2015/8/5,,2,,23.004,120.21
320,2015/8/5,,,,23.001,120.204
321,2015/8/5,,,,23.015,120.21
322,2015/8/5,,,,23.013,120.216
323,2015/8/5,8,,,23.022,120.221
324,2015/8/5,,,,23.009,120.214
325,2015/8/5,,8,,23.014,120.218
326,2015/8/5,,,,23.026,120.216
327,2015/8/5,,,,23.004,120.21
328,2015/8/5,,8,,23.017,120.217
329,2015/8/5,8,,,23.008,120.234
330,2015/8/5,,,,22.991,120.192
331,2015/8/5,,,,23,120.188
332,2015/8/5,,,,23.018,120.213
333,2015/8/5,,,,23.015,120.21
334,2015/8/5,,,,23.005,120.194
335,2015/8/5,,,,23.005,120.211
336,2015/8/5,8,,,23.012,120.262
337,2015/8/5,,,,22.994,120.195
338,2015/8/5,8,,,23.044,120.237
339,2015/8/5,,,,23.02,120.205
340,2015/8/5,,,,23.018,120.205
341,2015/8/5,,,,23.018,120.213
342,2015/8/5,,,,23.005,120.206
343,2015/8/5,,,,23.011,120.215
344,2015/8/5,,,,23.015,120.21
345,2015/8/6,,,,23.02,120.206
346,2015/8/6,,,,22.963,120.169
347,2015/8/6,,,,23.006,120.202
348,2015/8/6,,,,23.006,120.202
349,2015/8/6,,2,,23.005,120.21
350,2015/8/6,,,,23.092,120.202
351,2015/8/6,,8,,23.014,120.218
352,2015/8/6,,2,,23.01,120.195
353,2015/8/6,,,,22.998,120.205
354,2015/8/6,,,,23.007,120.215
355,2015/8/6,,,,23.015,120.21
356,2015/8/6,,,,23.003,120.21
357,2015/8/6,,,,23.005,120.21
358,2015/8/6,,,,22.997,120.177
359,2015/8/6,,,,23.018,120.213
360,2015/8/6,,,,22.998,120.201
361,2015/8/6,,,,23.02,120.206
362,2015/8/6,,8,,23.014,120.218
363,2015/8/6,,,,23.02,120.206
364,2015/8/6,,,,22.967,120.185
365,2015/8/6,,,,23.021,120.193
366,2015/8/6,,,,23.028,120.205
367,2015/8/6,,,,22.956,120.229
368,2015/8/6,,,,23.049,120.176
369,2015/8/6,,,,23.006,120.21
370,2015/8/6,8,,,22.999,120.234
371,2015/8/6,,,,23.006,120.21
372,2015/8/6,,2,,23.006,120.21
373,2015/8/6,,,,23.026,120.216
374,2015/8/6,8,,,23.005,120.236
375,2015/8/6,,,,22.988,120.23
376,2015/8/6,,,,23.008,120.21
377,2015/8/6,,,,22.973,120.215
378,2015/8/6,,,,23.014,120.218
379,2015/8/6,,,,23.006,120.21
380,2015/8/6,,,,23.005,120.206
381,2015/8/6,,,,22.978,120.187
382,2015/8/6,,,,23.049,120.175
383,2015/8/6,,,,23.026,120.206
384,2015/8/7,8,,,23.005,120.236
385,2015/8/7,,,,23.008,120.21
386,2015/8/7,,,,22.987,120.188
387,2015/8/7,8,,,23.005,120.236
388,2015/8/7,,,,22.989,120.176
389,2015/8/7,,,,23.026,120.216
390,2015/8/7,,,,22.967,120.195
391,2015/8/7,,,,23.018,120.213
392,2015/8/7,,,,23.013,120.201
393,2015/8/7,,,,23.007,120.21
394,2015/8/7,,,,23.015,120.21
395,2015/8/7,,,,23.006,120.202
396,2015/8/7,8,,,23.042,120.263
397,2015/8/7,,,,23.007,120.218
398,2015/8/7,,,,22.988,120.231
399,2015/8/7,,,,23.017,120.211
400,2015/8/7,,,,23.021,120.193
401,2015/8/7,8,,,23.013,120.234
402,2015/8/7,,,,22.971,120.215
403,2015/8/7,,,,23.007,120.218
404,2015/8/7,,,,23.131,120.292
405,2015/8/7,,,,23.007,120.21
406,2015/8/7,,,,23.022,120.206
407,2015/8/7,8,,,23.018,120.244
408,2015/8/7,,,,22.968,120.208
409,2015/8/7,,,9,22.946,120.18
410,2015/8/7,,8,,23.014,120.218
411,2015/8/7,,,
,22.999,120.175
412,2015/8/7,,2,,23.015,120.21
413,2015/8/7,,,,23.027,120.208
414,2015/8/7,8,,,23.042,120.254
415,2015/8/7,,,,23.007,120.218
416,2015/8/7,,,,23.011,120.226
417,2015/8/7,,,,23.007,120.218
418,2015/8/7,,,,23.015,120.21
419,2015/8/7,,8,,23.018,120.218
420,2015/8/7,,,,22.993,120.193
421,2015/8/7,,,,23.002,120.204
422,2015/8/7,,,,23.006,120.202
423,2015/8/7,,,,23.05,120.174
424,2015/8/7,,,,23.059,120.219
425,2015/8/7,,2,,23.017,120.211
426,2015/8/7,,,,23.002,120.205
427,2015/8/7,,8,,23.018,120.218
428,2015/8/7,,,,23.016,120.199
429,2015/8/7,8,,,23.022,120.223
430,2015/8/7,,,,23.006,120.225
431,2015/8/7,,,,23.005,120.187
432,2015/8/7,,2,,23.005,120.211
433,2015/8/7,,,,23.009,120.2
434,2015/8/7,,,,22.992,120.217
435,2015/8/7,,,,23.072,120.164
436,2015/8/7,,4,
,22.999,120.188
437,2015/8/7,,,,23.016,120.201
438,2015/8/7,,,,22.978,120.178
439,2015/8/7,,,,22.993,120.209
440,2015/8/7,,,,22.941,120.188
441,2015/8/9,,,7,23.001,120.203
442,2015/8/9,,,,22.994,120.152
443,2015/8/9,,,,23.018,120.202
444,2015/8/9,,,,23.026,120.216
445,2015/8/9,,,,23.003,120.201
446,2015/8/9,8,2,,23.032,120.227
447,2015/8/9,,,,23.008,120.21
448,2015/8/9,,,,22.987,120.208
449,2015/8/9,,,,22.941,120.188
450,2015/8/9,,,,23.003,120.219
451,2015/8/9,,,,23.02,120.206
452,2015/8/9,,,8,22.989,120.19
453,2015/8/9,,,,22.981,120.229
454,2015/8/9,,,,23.009,120.181
455,2015/8/9,,,,23.005,120.208
456,2015/8/9,,,,23.027,120.208
457,2015/8/9,,,,22.98,120.195
458,2015/8/9,,,,23.016,120.211
459,2015/8/9,,,,23.013,120.207
460,2015/8/9,,,,23,120.207
461,2015/8/9,,,,23.004,120.191
462,2015/8/9,8,,,23.014,120.236
463,2015/8/9,,,,22.996,120.194
464,2015/8/9,,,,23.006,120.194
465,2015/8/9,,8,,23.014,120.218
466,2015/8/9,,,,23.021,120.193
467,2015/8/9,8,,,23.014,120.236
468,2015/8/9,,,,23.013,120.213
469,2015/8/9,,,,23.045,120.218
470,2015/8/9,,,,23.021,120.193
471,2015/8/10,8,,,23.014,120.236
472,2015/8/10,,,,22.973,120.214
473,2015/8/10,,,,23.009,120.21
474,2015/8/10,,,,23.018,120.213
475,2015/8/10,,2,,22.906,120.26
476,2015/8/10,,,,23.022,120.206
477,2015/8/10,,,,23.009,120.21
478,2015/8/10,,,,23.104,120.139
479,2015/8/10,,/,,23.01,120.225
480,2015/8/10,,,,23.006,120.21
481,2015/8/10,,,,22.987,120.188
482,2015/8/10,,,,23.009,120.2
483,2015/8/10,,,,23.02,120.206
484,2015/8/10,,,,22.995,120.194
485,2015/8/10,,,,23.191,120.228
486,2015/8/10,,,,23.006,120.203
487,2015/8/10,,,,23.019,120.213
488,2015/8/10,,,,23.006,120.194
489,2015/8/10,,,,23.051,120.174
490,2015/8/10,8,7,7,23.032,120.251
491,2015/8/10,,,,23.009,120.21
492,2015/8/10,,,,23.026,120.216
493,2015/8/10,,,,23.026,120.216
494,2015/8/10,,,,23.039,120.202
495,2015/8/10,8,2,,23.022,120.216
496,2015/8/10,,,,23.007,120.194
497,2015/8/10,,,,23.02,120.206
498,2015/8/10,,,,23.017,120.211
499,2015/8/10,,,,23.018,120.219
500,2015/8/10,,,,23.131,120.294
501,2015/8/10,,,,23.009,120.21
502,2015/8/10,,,8,22.989,120.19
503,2015/8/10,,,,23.008,120.21
504,2015/8/10,,
,,22.996,120.194
505,2015/8/10,,,,22.998,120.187
506,2015/8/10,,
,
,23,120.172
507,2015/8/10,,,,22.987,120.184
508,2015/8/10,,
,
,23,120.172
509,2015/8/10,,,,22.995,120.194
510,2015/8/10,8,2,2,23.042,120.23
511,2015/8/10,,,,22.995,120.174
512,2015/8/10,,,,23.027,120.208
513,2015/8/10,8,2,,23.033,120.228
514,2015/8/10,,,,22.981,120.213
515,2015/8/10,,,,22.989,120.192
516,2015/8/10,,2,,23.006,120.21
517,2015/8/10,,
,,22.996,120.194
518,2015/8/10,,,,23.026,120.206
519,2015/8/10,,,,23.006,120.194
520,2015/8/10,,,,23.007,120.194
521,2015/8/10,,,,23.006,120.194
522,2015/8/10,,,,22.972,120.19
523,2015/8/10,,/,,23.022,120.209
524,2015/8/10,8,,,23.02,120.232
525,2015/8/10,,,,23.026,120.216
526,2015/8/10,,,,23.007,120.21
527,2015/8/10,,,,23.149,120.231
528,2015/8/10,,,,23.04,120.202
529,2015/8/10,,,,23.051,120.174
530,2015/8/10,,,,23.013,120.212
531,2015/8/10,,8,,23.017,120.22
532,2015/8/10,,,,22.974,120.191
533,2015/8/10,,8,,23.017,120.22
534,2015/8/10,,,,22.999,120.229
535,2015/8/10,,,,23.026,120.216
536,2015/8/10,8,,,23.036,120.266
537,2015/8/10,,,,23.021,120.193
538,2015/8/10,,,,23.007,120.218
539,2015/8/10,,,,23.051,120.174
540,2015/8/10,,,,22.991,120.192
541,2015/8/10,,,,23.062,120.219
542,2015/8/10,,,,23.002,120.16
543,2015/8/10,,,,23.01,120.21
544,2015/8/10,,,,23.013,120.212
545,2015/8/10,,,,22.974,120.191
546,2015/8/10,8,2,,23.039,120.232
547,2015/8/10,,/,,23.008,120.181
548,2015/8/10,,,,22.985,120.187
549,2015/8/10,,,,23.01,120.211
550,2015/8/10,,,,23.017,120.222
551,2015/8/10,,,,23.006,120.202
552,2015/8/10,,,,22.987,120.189
553,2015/8/10,,,,23.017,120.221
554,2015/8/10,,,,22.989,120.234
555,2015/8/10,,,,23.008,120.188
556,2015/8/10,,,,23.018,120.198
557,2015/8/10,,,,22.988,120.177
558,2015/8/10,,,,22.969,120.233
559,2015/8/10,,,,22.995,120.193
560,2015/8/10,,,,23.012,120.201
561,2015/8/10,,,,23.016,120.2
562,2015/8/10,,2,,23.018,120.212
563,2015/8/10,,,,23.051,120.174
564,2015/8/10,,,,23.014,120.218
565,2015/8/10,,,,23.014,120.218
566,2015/8/10,,,,22.995,120.194
567,2015/8/11,,,,23.01,120.211
568,2015/8/11,,,,23.018,120.213
569,2015/8/11,,,,23.02,120.206
570,2015/8/11,,,,23.008,120.194
571,2015/8/11,8,,,23.005,120.244
572,2015/8/11,,,,22.977,120.23
573,2015/8/11,,,,23.041,120.2
574,2015/8/11,,,,23.022,120.206
575,2015/8/11,,8,,23.017,120.221
576,2015/8/11,,,,23.051,120.213
577,2015/8/11,,,,23.018,120.212
578,2015/8/11,,,,23.051,120.214
579,2015/8/11,,,,23.063,120.218
580,2015/8/11,,,,23.041,120.2
581,2015/8/11,,2,,23.011,120.211
582,2015/8/11,,8,,23.017,120.222
583,2015/8/11,8,2,,23.036,120.231
584,2015/8/11,,,,23.026,120.216
585,2015/8/11,,,,22.99,120.215
586,2015/8/11,,,8,22.966,120.191
587,2015/8/11,,,,22.974,120.191
588,2015/8/11,,,,22.97,120.215
589,2015/8/11,,/,,23.01,120.225
590,2015/8/11,,,,22.97,120.215
591,2015/8/11,,,,23.011,120.222
592,2015/8/11,,,,22.989,120.216
593,2015/8/11,,,,23.014,120.21
594,2015/8/11,8,,,23.021,120.246
595,2015/8/11,,,,22.993,120.193
596,2015/8/11,8,,,23.006,120.232
597,2015/8/11,,,,23.014,120.212
598,2015/8/11,,,,22.999,120.229
599,2015/8/11,,,,23.132,120.292
600,2015/8/11,,,,23.009,120.194
601,2015/8/11,,,8,23.14,120.309
602,2015/8/11,8,,,23.016,120.244
603,2015/8/11,8,,,23.014,120.236
604,2015/8/11,,,,23.001,120.207
605,2015/8/11,,,,23.015,120.213
606,2015/8/11,,,,23.014,120.218
607,2015/8/11,,,,23.015,120.213
608,2015/8/11,,,,23.006,120.203
609,2015/8/11,,,,23.003,120.201
610,2015/8/11,,,,22.969,120.215
611,2015/8/11,8,,,23.025,120.254
612,2015/8/11,,,,23.022,120.206
613,2015/8/11,,,,23.015,120.213
614,2015/8/11,,,,22.969,120.215
615,2015/8/11,,,,23.008,120.225
616,2015/8/11,,,,23.01,120.194
617,2015/8/11,,,,23,120.196
618,2015/8/11,,2,,23.007,120.21
619,2015/8/11,,,,23.063,120.219
620,2015/8/11,,,,23.013,120.212
621,2015/8/11,,8,,23.014,120.218
622,2015/8/12,,,,23.013,120.201
623,2015/8/12,,,,23.008,120.225
624,2015/8/12,8,,/,23.012,120.234
625,2015/8/12,,,,23.015,120.217
626,2015/8/12,8,,,23.016,120.235
627,2015/8/12,,,,23.005,120.208
628,2015/8/12,,,,23.005,120.208
629,2015/8/12,,,,23.027,120.208
630,2015/8/12,,,,23.026,120.216
631,2015/8/12,,,,23.019,120.213
632,2015/8/12,,,,23.026,120.192
633,2015/8/12,,,,23.013,120.213
634,2015/8/12,,2,,22.989,120.236
635,2015/8/12,8,,,23.006,120.232
636,2015/8/12,,,,23.047,120.212
637,2015/8/12,,/,,23.007,120.22
638,2015/8/12,,2,,23.007,120.187
639,2015/8/12,,,,23.016,120.214
640,2015/8/12,,2,,23.008,120.21
641,2015/8/12,,,,23.015,120.213
642,2015/8/12,,,,23.019,120.213
643,2015/8/12,,,,23.013,120.194
644,2015/8/12,,,,22.998,120.187
645,2015/8/12,,,,23.026,120.216
646,2015/8/12,,,,23.002,120.163
647,2015/8/12,,,,23.019,120.213
648,2015/8/12,,,,23.009,120.223
649,2015/8/12,,,,23.045,120.185
650,2015/8/12,,,,23.014,120.218
651,2015/8/12,,,,22.994,120.171
652,2015/8/12,,,,23.008,120.21
653,2015/8/12,,2,,23.016,120.214
654,2015/8/12,,8,,23.017,120.223
655,2015/8/12,,,15,22.967,120.233
656,2015/8/12,8,2,,23.017,120.223
657,2015/8/12,,,,23,120.206
658,2015/8/12,,,,22.968,120.207
659,2015/8/12,,,,23.012,120.197
660,2015/8/12,,
,
,23.002,120.167
661,2015/8/12,,,,23.016,120.214
662,2015/8/12,,,8,22.987,120.198
663,2015/8/12,8,,,23.02,120.243
664,2015/8/12,,,,23.011,120.222
665,2015/8/12,,,,22.994,120.192
666,2015/8/12,,,,22.987,120.216
667,2015/8/12,,,,23.007,120.218
668,2015/8/12,,,,23.008,120.21
669,2015/8/12,,,,23.02,120.206
670,2015/8/12,,,,23.019,120.213
671,2015/8/12,,,,23.012,120.208
672,2015/8/12,,,,22.999,120.229
673,2015/8/13,,,,23.159,120.172
674,2015/8/13,,,,22.981,120.198
675,2015/8/13,,,,22.989,120.237
676,2015/8/13,,,7,23.001,120.203
677,2015/8/13,,,,23.019,120.213
678,2015/8/13,8,2,,23.039,120.235
679,2015/8/13,,,,23.023,120.192
680,2015/8/13,,,,22.975,120.191
681,2015/8/13,,,,22.968,120.207
682,2015/8/13,,,,23.011,120.194
683,2015/8/13,,,,23.017,120.207
684,2015/8/13,,,,23.022,120.206
685,2015/8/13,,,,23.015,120.213
686,2015/8/13,,,,23.011,120.194
687,2015/8/13,,2,,23.007,120.187
688,2015/8/13,,,,23.001,120.206
689,2015/8/13,2,,,23.233,120.178
690,2015/8/13,,,,22.99,120.192
691,2015/8/13,,,,23.003,120.195
