2015/8/2,120.292,22.963
2015/8/2,120.295,23.065
2015/8/2,120.218,23.014
2015/8/2,120.219,23.018
2015/8/2,120.204,23.012
2015/8/2,120.218,23.013
2015/8/2,120.208,23
2015/8/2,120.208,22.999
2015/8/2,120.207,23.026
2015/8/2,120.205,23.004
2015/8/2,120.207,23.019
2015/8/2,120.202,23.006
2015/8/2,23.052,
2015/8/3,120.218,23.013
2015/8/3,120.275,23.019
2015/8/4,120.203,23.002
2015/8/4,120.197,22.993
2015/8/4,120.2,22.988
2015/8/4,120.216,23.015
2015/8/4,120.2,22.988
2015/8/4,120.209,23.012
2015/8/4,120.208,22.999
2015/8/4,120.188,23.011
2015/8/4,120.207,23.019
2015/8/4,120.179,23.005
2015/8/4,120.207,23.019
2015/8/4,120.197,22.993
2015/8/4,120.211,23.011
2015/8/4,120.204,23.002
2015/8/4,120.211,23.011
2015/8/4,120.202,23.006
2015/8/4,120.296,23.132
2015/8/4,120.209,23.001
2015/8/4,120.208,22.999
2015/8/4,120.209,23.001
2015/8/4,120.205,23.02
2015/8/4,120.221,23.015
2015/8/4,120.206,23.037
2015/8/4,120.195,23.034
2015/8/4,120.205,23.02
2015/8/4,120.209,23.002
2015/8/4,120.21,23.003
2015/8/4,120.194,23.002
2015/8/4,120.21,23.003
2015/8/4,120.188,23.011
2015/8/4,120.209,23.013
2015/8/4,120.193,22.983
2015/8/4,120.21,23.003
2015/8/4,120.218,23.014
2015/8/4,120.226,23.007
2015/8/4,120.202,23.013
2015/8/4,120.206,23.012
2015/8/4,120.206,23.02
2015/8/4,120.213,23.016
2015/8/4,120.196,23.01
2015/8/4,120.202,23.013
2015/8/4,120.155,22.999
2015/8/4,120.203,23.002
2015/8/4,120.218,23.014
2015/8/4,120.187,22.998
2015/8/4,120.213,23.018
2015/8/5,120.218,23.014
2015/8/5,120.202,23.005
2015/8/5,120.223,23.009
2015/8/5,120.209,23.014
2015/8/5,120.218,23.014
2015/8/5,120.186,22.962
2015/8/5,120.231,23.019
2015/8/5,120.206,23
2015/8/5,120.209,23.013
2015/8/5,120.237,23.041
2015/8/5,120.205,23.02
2015/8/5,120.206,23.02
2015/8/5,120.217,23.016
2015/8/5,120.178,22.978
2015/8/5,120.203,23.015
2015/8/5,120.203,22.998
2015/8/5,120.217,23.013
2015/8/5,120.176,22.989
2015/8/5,120.21,23.004
2015/8/5,120.204,23.001
2015/8/5,120.21,23.015
2015/8/5,120.216,23.013
2015/8/5,120.221,23.022
2015/8/5,120.214,23.009
2015/8/5,120.218,23.014
2015/8/5,120.216,23.026
2015/8/5,120.21,23.004
2015/8/5,120.217,23.017
2015/8/5,120.234,23.008
2015/8/5,120.192,22.991
2015/8/5,120.188,23
2015/8/5,120.213,23.018
2015/8/5,120.21,23.015
2015/8/5,120.194,23.005
2015/8/5,120.211,23.005
2015/8/5,120.262,23.012
2015/8/5,120.195,22.994
2015/8/5,120.237,23.044
2015/8/5,120.205,23.02
2015/8/5,120.205,23.018
2015/8/5,120.213,23.018
2015/8/5,120.206,23.005
2015/8/5,120.215,23.011
2015/8/5,120.21,23.015
2015/8/6,120.206,23.02
2015/8/6,120.169,22.963
2015/8/6,120.202,23.006
2015/8/6,120.202,23.006
2015/8/6,120.21,23.005
2015/8/6,120.202,23.092
2015/8/6,120.218,23.014
2015/8/6,120.195,23.01
2015/8/6,120.205,22.998
2015/8/6,120.215,23.007
2015/8/6,120.21,23.015
2015/8/6,120.21,23.003
2015/8/6,120.21,23.005
2015/8/6,120.177,22.997
2015/8/6,120.213,23.018
2015/8/6,120.201,22.998
2015/8/6,120.206,23.02
2015/8/6,120.218,23.014
2015/8/6,120.206,23.02
2015/8/6,120.185,22.967
2015/8/6,120.193,23.021
2015/8/6,120.205,23.028
2015/8/6,120.229,22.956
2015/8/6,120.176,23.049
2015/8/6,120.21,23.006
2015/8/6,120.234,22.999
2015/8/6,120.21,23.006
2015/8/6,120.21,23.006
2015/8/6,120.216,23.026
2015/8/6,120.236,23.005
2015/8/6,120.23,22.988
2015/8/6,120.21,23.008
2015/8/6,120.215,22.973
2015/8/6,120.218,23.014
2015/8/6,120.21,23.006
2015/8/6,120.206,23.005
2015/8/6,120.187,22.978
2015/8/6,120.175,23.049
2015/8/6,120.206,23.026
2015/8/7,120.236,23.005
2015/8/7,120.21,23.008
2015/8/7,120.188,22.987
2015/8/7,120.236,23.005
2015/8/7,120.176,22.989
2015/8/7,120.216,23.026
2015/8/7,120.195,22.967
2015/8/7,120.213,23.018
2015/8/7,120.201,23.013
2015/8/7,120.21,23.007
2015/8/7,120.21,23.015
2015/8/7,120.202,23.006
2015/8/7,120.263,23.042
2015/8/7,120.218,23.007
2015/8/7,120.231,22.988
2015/8/7,120.211,23.017
2015/8/7,120.193,23.021
2015/8/7,120.234,23.013
2015/8/7,120.215,22.971
2015/8/7,120.218,23.007
2015/8/7,120.292,23.131
2015/8/7,120.21,23.007
2015/8/7,120.206,23.022
2015/8/7,120.244,23.018
2015/8/7,120.208,22.968
2015/8/7,120.18,22.946
2015/8/7,120.218,23.014
2015/8/7,120.21,23.015
2015/8/7,120.208,23.027
2015/8/7,120.254,23.042
2015/8/7,120.218,23.007
2015/8/7,120.226,23.011
2015/8/7,120.218,23.007
2015/8/7,120.21,23.015
2015/8/7,120.218,23.018
2015/8/7,120.193,22.993
2015/8/7,120.204,23.002
2015/8/7,120.202,23.006
2015/8/7,120.174,23.05
2015/8/7,120.219,23.059
2015/8/7,120.211,23.017
2015/8/7,120.205,23.002
2015/8/7,120.218,23.018
2015/8/7,120.199,23.016
2015/8/7,120.223,23.022
2015/8/7,120.225,23.006
2015/8/7,120.187,23.005
2015/8/7,120.211,23.005
2015/8/7,120.2,23.009
2015/8/7,120.217,22.992
2015/8/7,120.164,23.072
2015/8/7,120.201,23.016
2015/8/7,120.178,22.978
2015/8/7,120.209,22.993
2015/8/7,120.188,22.941
2015/8/9,120.203,23.001
2015/8/9,120.152,22.994
2015/8/9,120.202,23.018
2015/8/9,120.216,23.026
2015/8/9,120.201,23.003
2015/8/9,120.227,23.032
2015/8/9,120.21,23.008
2015/8/9,120.208,22.987
2015/8/9,120.188,22.941
2015/8/9,120.219,23.003
2015/8/9,120.206,23.02
2015/8/9,120.19,22.989
2015/8/9,120.229,22.981
2015/8/9,120.181,23.009
2015/8/9,120.208,23.005
2015/8/9,120.208,23.027
2015/8/9,120.195,22.98
2015/8/9,120.211,23.016
2015/8/9,120.207,23.013
2015/8/9,120.207,23
2015/8/9,120.191,23.004
2015/8/9,120.236,23.014
2015/8/9,120.194,22.996
2015/8/9,120.194,23.006
2015/8/9,120.218,23.014
2015/8/9,120.193,23.021
2015/8/9,120.236,23.014
2015/8/9,120.213,23.013
2015/8/9,120.218,23.045
2015/8/9,120.193,23.021
2015/8/10,120.236,23.014
2015/8/10,120.214,22.973
2015/8/10,120.21,23.009
2015/8/10,120.213,23.018
2015/8/10,120.26,22.906
2015/8/10,120.206,23.022
2015/8/10,120.21,23.009
2015/8/10,120.139,23.104
2015/8/10,120.225,23.01
2015/8/10,120.21,23.006
2015/8/10,120.188,22.987
2015/8/10,120.2,23.009
2015/8/10,120.206,23.02
2015/8/10,120.194,22.995
2015/8/10,120.228,23.191
2015/8/10,120.203,23.006
2015/8/10,120.213,23.019
2015/8/10,120.194,23.006
2015/8/10,120.174,23.051
2015/8/10,120.251,23.032
2015/8/10,120.21,23.009
2015/8/10,120.216,23.026
2015/8/10,120.216,23.026
2015/8/10,120.202,23.039
2015/8/10,120.216,23.022
2015/8/10,120.194,23.007
2015/8/10,120.206,23.02
2015/8/10,120.211,23.017
2015/8/10,120.219,23.018
2015/8/10,120.294,23.131
2015/8/10,120.21,23.009
2015/8/10,120.19,22.989
2015/8/10,120.21,23.008
2015/8/10,120.187,22.998
2015/8/10,120.184,22.987
2015/8/10,120.194,22.995
2015/8/10,120.23,23.042
2015/8/10,120.174,22.995
2015/8/10,120.208,23.027
2015/8/10,120.228,23.033
2015/8/10,120.213,22.981
2015/8/10,120.192,22.989
2015/8/10,120.21,23.006
2015/8/10,120.206,23.026
2015/8/10,120.194,23.006
2015/8/10,120.194,23.007
2015/8/10,120.194,23.006
2015/8/10,120.19,22.972
2015/8/10,120.209,23.022
2015/8/10,120.232,23.02
2015/8/10,120.216,23.026
2015/8/10,120.21,23.007
2015/8/10,120.231,23.149
2015/8/10,120.202,23.04
2015/8/10,120.174,23.051
2015/8/10,120.212,23.013
2015/8/10,120.22,23.017
2015/8/10,120.191,22.974
2015/8/10,120.22,23.017
2015/8/10,120.229,22.999
2015/8/10,120.216,23.026
2015/8/10,120.266,23.036
2015/8/10,120.193,23.021
2015/8/10,120.218,23.007
2015/8/10,120.174,23.051
2015/8/10,120.192,22.991
2015/8/10,120.219,23.062
2015/8/10,120.16,23.002
2015/8/10,120.21,23.01
2015/8/10,120.212,23.013
2015/8/10,120.191,22.974
2015/8/10,120.232,23.039
2015/8/10,120.181,23.008
2015/8/10,120.187,22.985
2015/8/10,120.211,23.01
2015/8/10,120.222,23.017
2015/8/10,120.202,23.006
2015/8/10,120.189,22.987
2015/8/10,120.221,23.017
2015/8/10,120.234,22.989
2015/8/10,120.188,23.008
2015/8/10,120.198,23.018
2015/8/10,120.177,22.988
2015/8/10,120.233,22.969
2015/8/10,120.193,22.995
2015/8/10,120.201,23.012
2015/8/10,120.2,23.016
2015/8/10,120.212,23.018
2015/8/10,120.174,23.051
2015/8/10,120.218,23.014
2015/8/10,120.218,23.014
2015/8/10,120.194,22.995
2015/8/11,120.211,23.01
2015/8/11,120.213,23.018
2015/8/11,120.206,23.02
2015/8/11,120.194,23.008
2015/8/11,120.244,23.005
2015/8/11,120.23,22.977
2015/8/11,120.2,23.041
2015/8/11,120.206,23.022
2015/8/11,120.221,23.017
2015/8/11,120.213,23.051
2015/8/11,120.212,23.018
2015/8/11,120.214,23.051
2015/8/11,120.218,23.063
2015/8/11,120.2,23.041
2015/8/11,120.211,23.011
2015/8/11,120.222,23.017
2015/8/11,120.231,23.036
2015/8/11,120.216,23.026
2015/8/11,120.215,22.99
2015/8/11,120.191,22.966
2015/8/11,120.191,22.974
2015/8/11,120.215,22.97
2015/8/11,120.225,23.01
2015/8/11,120.215,22.97
2015/8/11,120.222,23.011
2015/8/11,120.216,22.989
2015/8/11,120.21,23.014
2015/8/11,120.246,23.021
2015/8/11,120.193,22.993
2015/8/11,120.232,23.006
2015/8/11,120.212,23.014
2015/8/11,120.229,22.999
2015/8/11,120.292,23.132
2015/8/11,120.194,23.009
2015/8/11,120.309,23.14
2015/8/11,120.244,23.016
2015/8/11,120.236,23.014
2015/8/11,120.207,23.001
2015/8/11,120.213,23.015
2015/8/11,120.218,23.014
2015/8/11,120.213,23.015
2015/8/11,120.203,23.006
2015/8/11,120.201,23.003
2015/8/11,120.215,22.969
2015/8/11,120.254,23.025
2015/8/11,120.206,23.022
2015/8/11,120.213,23.015
2015/8/11,120.215,22.969
2015/8/11,120.225,23.008
2015/8/11,120.194,23.01
2015/8/11,120.196,23
2015/8/11,120.21,23.007
2015/8/11,120.219,23.063
2015/8/11,120.212,23.013
2015/8/11,120.218,23.014
2015/8/12,120.201,23.013
2015/8/12,120.225,23.008
2015/8/12,120.234,23.012
2015/8/12,120.217,23.015
2015/8/12,120.235,23.016
2015/8/12,120.208,23.005
2015/8/12,120.208,23.005
2015/8/12,120.208,23.027
2015/8/12,120.216,23.026
2015/8/12,120.213,23.019
2015/8/12,120.192,23.026
2015/8/12,120.213,23.013
2015/8/12,120.236,22.989
2015/8/12,120.232,23.006
2015/8/12,120.212,23.047
2015/8/12,120.22,23.007
2015/8/12,120.187,23.007
2015/8/12,120.214,23.016
2015/8/12,120.21,23.008
2015/8/12,120.213,23.015
2015/8/12,120.213,23.019
2015/8/12,120.194,23.013
2015/8/12,120.187,22.998
2015/8/12,120.216,23.026
2015/8/12,120.163,23.002
2015/8/12,120.213,23.019
2015/8/12,120.223,23.009
2015/8/12,120.185,23.045
2015/8/12,120.218,23.014
2015/8/12,120.171,22.994
2015/8/12,120.21,23.008
2015/8/12,120.214,23.016
2015/8/12,120.223,23.017
2015/8/12,120.233,22.967
2015/8/12,120.223,23.017
2015/8/12,120.206,23
2015/8/12,120.207,22.968
2015/8/12,120.197,23.012
2015/8/12,120.214,23.016
2015/8/12,120.198,22.987
2015/8/12,120.243,23.02
2015/8/12,120.222,23.011
2015/8/12,120.192,22.994
2015/8/12,120.216,22.987
2015/8/12,120.218,23.007
2015/8/12,120.21,23.008
2015/8/12,120.206,23.02
2015/8/12,120.213,23.019
2015/8/12,120.208,23.012
2015/8/12,120.229,22.999
2015/8/13,120.172,23.159
2015/8/13,120.198,22.981
2015/8/13,120.237,22.989
2015/8/13,120.203,23.001
2015/8/13,120.213,23.019
2015/8/13,120.235,23.039
2015/8/13,120.192,23.023
2015/8/13,120.191,22.975
2015/8/13,120.207,22.968
2015/8/13,120.194,23.011
2015/8/13,120.207,23.017
2015/8/13,120.206,23.022
2015/8/13,120.213,23.015
2015/8/13,120.194,23.011
2015/8/13,120.187,23.007
2015/8/13,120.206,23.001
2015/8/13,120.178,23.233
2015/8/13,120.192,22.99
2015/8/13,120.195,23.003
2015/8/13,120.262,23.023
2015/8/13,120.214,23.009
2015/8/13,120.206,23.002
2015/8/13,120.201,23.003
2015/8/13,120.183,22.983
2015/8/13,120.192,22.991
2015/8/13,120.193,22.993
2015/8/13,120.206,22.968
2015/8/13,120.217,23.013
2015/8/13,120.206,23.02
2015/8/13,120.229,22.981
2015/8/13,120.221,23.004
2015/8/13,120.202,22.997
2015/8/13,120.212,22.998
2015/8/13,120.178,22.996
2015/8/13,120.208,23.011
2015/8/13,120.218,22.996
2015/8/13,120.21,23.008
2015/8/13,120.178,23.007
2015/8/13,120.218,22.996
2015/8/13,120.191,22.974
2015/8/13,120.194,23.011
2015/8/13,120.234,23.039
2015/8/13,120.213,23.019
2015/8/13,120.213,23.019
2015/8/13,120.206,23.022
2015/8/13,120.287,23.133
2015/8/13,120.206,23.022
2015/8/13,120.213,23.013
2015/8/13,120.21,23.009
2015/8/13,120.223,23.017
2015/8/13,120.239,23.012
2015/8/13,120.207,23.017
2015/8/13,120.292,23.132
2015/8/13,120.218,23.014
2015/8/13,120.248,23.019
2015/8/13,120.202,23.006
2015/8/13,120.228,23
2015/8/13,120.231,22.999
2015/8/13,120.231,22.999
2015/8/13,120.215,22.973
2015/8/13,120.21,23.009
2015/8/14,120.187,22.998
2015/8/14,120.213,23.025
2015/8/14,120.286,23.133
2015/8/14,120.223,23.017
2015/8/14,120.225,23.046
2015/8/14,120.191,22.989
2015/8/14,120.161,23.003
2015/8/14,120.229,22.999
2015/8/14,120.218,23.007
2015/8/14,120.21,23.009
2015/8/14,120.292,23.132
2015/8/14,120.22,23.007
2015/8/14,120.217,23.006
2015/8/14,120.217,23.006
2015/8/14,120.184,23.016
2015/8/14,120.211,23.009
2015/8/14,120.205,23.004
2015/8/14,120.218,23.014
2015/8/14,120.213,23.019
2015/8/14,120.218,23.014
2015/8/14,120.211,23.011
2015/8/14,120.211,23.011
2015/8/14,120.215,23.018
2015/8/14,120.287,23.133
2015/8/14,120.213,23.013
2015/8/14,120.19,23.041
2015/8/14,120.197,23
2015/8/14,120.213,23.019
2015/8/14,120.213,23.013
2015/8/14,23.054,
2015/8/14,120.16,23.075
2015/8/14,120.211,23.011
2015/8/14,120.216,23.018
2015/8/14,120.195,22.998
2015/8/14,120.193,23.016
2015/8/14,120.202,23.006
2015/8/14,120.206,23.026
2015/8/14,120.18,22.988
2015/8/14,120.212,23.004
2015/8/14,120.292,23.132
2015/8/14,120.238,23.014
2015/8/14,120.167,22.99
2015/8/14,120.213,23.015
2015/8/14,120.213,23.019
2015/8/14,120.213,23.015
2015/8/14,120.187,22.994
2015/8/14,120.213,23.011
2015/8/14,120.192,22.99
2015/8/14,120.202,22.992
2015/8/14,120.194,22.984
2015/8/14,120.251,22.955
2015/8/14,120.188,23.046
2015/8/14,120.191,22.974
2015/8/14,120.292,23.132
2015/8/14,120.274,23.017
2015/8/14,120.187,23.007
2015/8/14,120.187,22.986
2015/8/14,120.206,22.968
2015/8/14,120.179,23.004
2015/8/14,120.187,23.007
2015/8/14,120.223,23.017
2015/8/14,120.218,23.014
2015/8/14,120.223,23.017
2015/8/14,120.171,23.002
2015/8/14,120.216,23.019
2015/8/15,120.213,23.019
2015/8/15,120.216,23.019
2015/8/15,120.297,23.299
2015/8/15,120.213,23.019
2015/8/15,120.278,23.145
2015/8/15,120.216,23.019
2015/8/15,120.212,23.013
2015/8/15,120.213,23.013
2015/8/15,120.221,23.022
2015/8/15,120.32,23.28
2015/8/15,120.299,23.132
2015/8/15,120.202,23.006
2015/8/15,120.234,23.013
2015/8/15,120.216,23.019
2015/8/15,120.212,23.013
2015/8/15,120.248,23.021
2015/8/15,120.212,23.013
2015/8/15,120.212,23.013
2015/8/15,120.191,22.989
2015/8/15,120.213,23.015
2015/8/15,120.216,23.011
2015/8/15,120.204,23.002
2015/8/15,120.187,23.007
2015/8/15,120.212,23.013
2015/8/15,120.204,23.002
2015/8/15,120.187,23.007
2015/8/15,120.192,22.99
2015/8/15,120.188,22.987
2015/8/15,120.188,22.969
2015/8/15,120.212,23.013
2015/8/15,120.225,23.01
2015/8/15,120.217,23.015
2015/8/15,120.217,23.015
2015/8/15,120.202,23.003
2015/8/15,120.218,23.014
2015/8/15,120.195,23.003
2015/8/15,120.191,22.975
2015/8/15,120.213,23.018
2015/8/15,120.218,22.956
2015/8/15,120.185,22.967
2015/8/15,120.213,23.019
2015/8/15,120.202,23.006
2015/8/15,120.223,23.017
2015/8/15,120.218,23.007
2015/8/15,120.187,23.007
2015/8/15,120.201,22.993
2015/8/15,120.191,22.99
2015/8/15,120.223,23.017
2015/8/15,120.201,23.021
2015/8/15,120.2,23.066
2015/8/15,120.207,23.001
2015/8/15,120.214,23.009
2015/8/15,120.201,23.012
2015/8/15,120.252,23.034
2015/8/15,120.262,23.186
2015/8/15,120.217,23.015
2015/8/15,120.147,22.997
2015/8/15,120.197,23.016
2015/8/15,120.205,23.002
2015/8/15,120.213,23.014
2015/8/15,120.192,22.99
2015/8/15,120.213,23.013
2015/8/15,120.222,23.011
2015/8/15,120.196,23
2015/8/15,120.192,22.99
2015/8/15,120.213,22.966
2015/8/16,120.21,23.008
2015/8/16,120.215,22.973
2015/8/16,120.212,23.013
2015/8/16,120.188,22.967
2015/8/16,120.185,22.967
2015/8/16,120.201,22.988
2015/8/16,120.208,23.019
2015/8/16,120.192,22.989
2015/8/16,120.216,23.011
2015/8/16,120.213,23.015
2015/8/16,120.191,23.002
2015/8/16,120.206,22.968
2015/8/16,120.196,23
2015/8/16,120.237,22.992
2015/8/16,120.235,22.993
2015/8/16,120.2,23.018
2015/8/16,120.206,22.968
2015/8/16,120.202,23.004
2015/8/16,120.218,23.007
2015/8/16,120.155,23.198
2015/8/16,120.213,23.019
2015/8/16,120.213,23.019
2015/8/16,120.213,23.014
2015/8/16,120.19,23.017
2015/8/16,120.287,23.133
2015/8/16,120.192,22.991
2015/8/16,120.212,23.013
2015/8/16,120.192,23.004
2015/8/16,120.237,23.041
2015/8/16,120.201,23.012
2015/8/16,120.218,23.014
2015/8/16,120.201,23.004
2015/8/16,120.213,23.019
2015/8/16,120.213,23.015
2015/8/16,120.249,23.022
2015/8/16,120.195,22.983
2015/8/16,120.202,23.003
2015/8/16,120.223,23.017
2015/8/16,120.221,23.022
2015/8/16,120.213,23.015
2015/8/16,120.223,23.017
2015/8/16,120.213,23.015
2015/8/16,120.218,23.014
2015/8/16,120.213,23.015
2015/8/16,120.201,23.012
2015/8/16,120.204,23.002
2015/8/16,120.2,23.018
2015/8/16,120.192,22.99
2015/8/16,120.212,23.013
2015/8/16,120.192,22.99
2015/8/16,120.159,23.075
2015/8/16,120.222,23.011
2015/8/16,120.198,22.98
2015/8/16,120.258,23.016
2015/8/16,120.2,23.018
2015/8/16,120.232,23.006
2015/8/16,120.188,23.004
2015/8/16,120.214,23.01
2015/8/17,120.213,23.015
2015/8/17,120.202,23.006
2015/8/17,120.225,23.01
2015/8/17,120.223,23.017
2015/8/17,120.213,23.015
2015/8/17,120.202,23.003
2015/8/17,120.263,23.036
2015/8/17,120.189,22.986
2015/8/17,120.203,22.992
2015/8/17,120.213,23.015
2015/8/17,120.205,23.002
2015/8/17,120.217,23.015
2015/8/17,120.232,23.006
2015/8/17,120.217,23.015
2015/8/17,120.226,23.004
2015/8/17,120.194,23.012
2015/8/17,120.234,23.013
2015/8/17,120.213,23.019
2015/8/17,120.228,23
2015/8/17,120.237,23.041
2015/8/17,120.214,23.016
2015/8/17,120.206,23.003
2015/8/17,120.208,23.011
2015/8/17,120.194,23.013
